token_id,Legendary,Color,Color,Color,Color,Color,Meka Type,Helmet,Eyes,Mask,Jaws,Arms,Chest,Colors,Weapon,Material,Material,Material,trait_count
8395,1.0004502476361998,6.042148198504418,15.21917808219178,8.28331780055918,0,0,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,2.214801893845004,370.3333333333333,101.0,0,0,9.35578947368421
7709,1.0004502476361998,4.196411709159585,6.042148198504418,14.041074249605055,0,0,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,2.214801893845004,370.3333333333333,101.0,0,0,9.35578947368421
610,1.0004502476361998,3.5088827477299644,13.48710166919575,4.452905811623246,0,0,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,2.214801893845004,370.3333333333333,101.0,0,0,9.35578947368421
1492,1.0004502476361998,6.421965317919075,6.042148198504418,8.28331780055918,0,0,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,2.214801893845004,370.3333333333333,101.0,0,0,9.35578947368421
6430,1.0004502476361998,3.5088827477299644,1.9368054042275005,16.42883548983364,4.196411709159585,0,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,3.20519293184277,370.3333333333333,101.0,0,0,57.71428571428571
5503,1.0004502476361998,4.196411709159585,3.5088827477299644,13.48710166919575,4.452905811623246,0,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,3.20519293184277,370.3333333333333,101.0,0,0,57.71428571428571
5661,1.0004502476361998,9.864594894561598,0,0,0,0,8.416666666666668,167.69811320754715,34.71875,138.875,11.43886743886744,296.26666666666665,11.179874213836479,9.908584169453734,1.2605304212168487,522.8235294117648,0,0,15.350604490500864
2194,1.0004502476361998,9.864594894561598,0,0,0,0,8.416666666666668,41.14814814814815,181.3877551020408,493.77777777777777,84.64761904761905,296.26666666666665,11.179874213836479,9.908584169453734,1.2605304212168487,74.06666666666666,0,0,15.350604490500864
3995,1.0004502476361998,6.042148198504418,7.279279279279279,6.632835820895523,0,0,4.6582809224318655,155.9298245614035,227.8974358974359,73.45454545454545,143.35483870967744,25.03661971830986,8.968718466195762,2.214801893845004,522.8235294117648,21.16190476190476,0,0,9.35578947368421
2009,1.0004502476361998,1.9368054042275005,4.196411709159585,3.5088827477299644,4.452905811623246,0,8.416666666666668,41.14814814814815,181.3877551020408,808.0,11.43886743886744,58.473684210526315,77.28695652173913,3.20519293184277,1.2605304212168487,1.2210468470943812,0,0,2.898891063274625
1175,1.0004502476361998,9.864594894561598,0,0,0,0,1.9874776386404291,82.2962962962963,11.165829145728644,13.186943620178042,18.555323590814197,12.571428571428571,19.363834422657952,9.908584169453734,277.75,740.6666666666666,0,0,9.17234262125903
7099,1.0004502476361998,50.5,3.5088827477299644,7.279279279279279,0,0,8.416666666666668,41.14814814814815,21.416867469879517,808.0,11.43886743886744,58.473684210526315,77.28695652173913,2.214801893845004,107.08433734939759,1.2210468470943812,0,0,2.898891063274625
1559,1.0004502476361998,17.91935483870968,0,0,0,0,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,386.4347826086956,1.2605304212168487,101.0,0,0,9.17234262125903
3503,1.0004502476361998,9.864594894561598,0,0,0,0,8.416666666666668,41.14814814814815,21.416867469879517,138.875,11.43886743886744,30.231292517006807,11.179874213836479,9.908584169453734,164.5925925925926,740.6666666666666,0,0,9.17234262125903
8468,1.0004502476361998,6.180806675938803,6.042148198504418,14.041074249605055,0,0,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,2.214801893845004,370.3333333333333,101.0,0,0,9.35578947368421
680,1.0004502476361998,17.91935483870968,4.196411709159585,0,0,0,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,9.897550111358575,370.3333333333333,101.0,0,0,2.898891063274625
2041,1.0004502476361998,4.452905811623246,13.48710166919575,4.196411709159585,0,0,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,2.214801893845004,370.3333333333333,101.0,0,0,9.35578947368421
8482,1.0004502476361998,3.5088827477299644,4.196411709159585,13.48710166919575,0,0,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,2.214801893845004,370.3333333333333,101.0,0,0,9.35578947368421
3198,1.0004502476361998,6.042148198504418,6.421965317919075,8.28331780055918,0,0,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,2.214801893845004,370.3333333333333,101.0,0,0,9.35578947368421
4590,1.0004502476361998,6.042148198504418,1.9368054042275005,4.196411709159585,0,0,8.416666666666668,167.69811320754715,34.71875,808.0,11.43886743886744,58.473684210526315,77.28695652173913,2.214801893845004,1.2605304212168487,1.2210468470943812,0,0,2.8189026324135744
6758,1.0004502476361998,15.21917808219178,1.9368054042275005,4.452905811623246,8.645914396887159,0,4.6582809224318655,155.9298245614035,227.8974358974359,10.682692307692308,143.35483870967744,25.03661971830986,8.968718466195762,3.20519293184277,493.77777777777777,21.16190476190476,0,0,57.71428571428571
5758,1.0004502476361998,1.9368054042275005,3.5088827477299644,16.42883548983364,4.452905811623246,0,8.416666666666668,82.2962962962963,56.611464968152866,808.0,84.64761904761905,58.473684210526315,11.179874213836479,3.20519293184277,1.2605304212168487,21.16190476190476,0,0,9.35578947368421
8378,1.0004502476361998,9.864594894561598,0,0,0,0,4.6582809224318655,222.2,7.279279279279279,20.766355140186917,35.41035856573705,25.03661971830986,94.55319148936171,9.908584169453734,683.6923076923077,46.291666666666664,0,0,9.17234262125903
519,1.0004502476361998,9.864594894561598,0,0,0,0,1.9874776386404291,138.875,52.904761904761905,8.817460317460318,5.752750809061489,21.784313725490193,14.381877022653722,9.908584169453734,148.13333333333333,740.6666666666666,0,0,9.17234262125903
1172,1.0004502476361998,16.42883548983364,1.9368054042275005,0,0,0,8.416666666666668,41.14814814814815,181.3877551020408,808.0,11.43886743886744,58.473684210526315,11.179874213836479,9.897550111358575,1.2605304212168487,1.2210468470943812,0,0,9.17234262125903
1625,1.0004502476361998,1.9368054042275005,4.452905811623246,7.279279279279279,0,0,8.416666666666668,93.55789473684212,181.3877551020408,808.0,11.43886743886744,18.870488322717623,11.179874213836479,2.214801893845004,1.2605304212168487,1.2210468470943812,0,0,2.8189026324135744
7355,1.0004502476361998,1.9368054042275005,3.5088827477299644,4.452905811623246,17.91935483870968,8.645914396887159,1.9874776386404291,41.72769953051643,11.165829145728644,69.4375,21.94567901234568,6.263565891472868,3.821152192605331,31.742857142857144,197.51111111111112,44.0,0,0,683.6923076923077
1360,1.0004502476361998,9.864594894561598,0,0,0,0,6.138121546961326,134.66666666666669,125.1830985915493,103.34883720930233,42.12322274881517,66.82706766917293,44.663316582914575,9.908584169453734,63.48571428571429,522.8235294117648,0,0,9.17234262125903
5140,1.0004502476361998,76.62068965517241,3.5088827477299644,6.632835820895523,6.421965317919075,7.279279279279279,4.6582809224318655,48.83516483516484,16.994263862332698,20.766355140186917,18.751054852320674,12.043360433604336,8.968718466195762,31.742857142857144,67.8473282442748,118.50666666666667,0,0,683.6923076923077
6840,1.0004502476361998,9.864594894561598,0,0,0,0,1.9874776386404291,82.2962962962963,72.85245901639344,52.904761904761905,18.555323590814197,21.784313725490193,14.381877022653722,9.908584169453734,81.54128440366972,740.6666666666666,0,0,9.17234262125903
7922,1.0004502476361998,9.864594894561598,0,0,0,0,6.138121546961326,91.62886597938144,93.55789473684212,51.976608187134495,9.297071129707113,38.98245614035088,44.663316582914575,9.908584169453734,1.2605304212168487,740.6666666666666,0,0,15.350604490500864
4249,1.0004502476361998,4.452905811623246,17.91935483870968,7.279279279279279,0,0,4.6582809224318655,222.2,7.279279279279279,10.682692307692308,35.41035856573705,90.6938775510204,15.871428571428572,2.214801893845004,683.6923076923077,1.2210468470943812,0,0,2.898891063274625
5439,1.0004502476361998,6.180806675938803,6.421965317919075,7.076433121019108,6.632835820895523,0,8.416666666666668,167.69811320754715,34.71875,808.0,11.43886743886744,18.870488322717623,11.179874213836479,3.20519293184277,1.2605304212168487,1.2210468470943812,0,0,2.898891063274625
5787,1.0004502476361998,6.042148198504418,1.9368054042275005,4.196411709159585,0,0,8.416666666666668,41.14814814814815,21.416867469879517,808.0,84.64761904761905,30.231292517006807,77.28695652173913,2.214801893845004,1.2605304212168487,1.2210468470943812,0,0,2.8189026324135744
7450,1.0004502476361998,4.452905811623246,8.645914396887159,13.48710166919575,0,0,4.6582809224318655,222.2,7.279279279279279,10.682692307692308,103.34883720930233,12.396094839609484,8.968718466195762,2.214801893845004,683.6923076923077,1.2210468470943812,0,0,2.898891063274625
366,1.0004502476361998,9.864594894561598,0,0,0,0,4.6582809224318655,155.9298245614035,7.279279279279279,42.93719806763285,49.10497237569061,25.03661971830986,33.79467680608365,9.908584169453734,522.8235294117648,211.61904761904762,0,0,9.17234262125903
4971,1.0004502476361998,15.21917808219178,1.9368054042275005,4.452905811623246,7.279279279279279,0,8.416666666666668,41.14814814814815,181.3877551020408,493.77777777777777,11.43886743886744,296.26666666666665,11.179874213836479,3.20519293184277,1.2605304212168487,1.2210468470943812,0,0,2.898891063274625
3636,1.0004502476361998,9.864594894561598,0,0,0,0,1.9874776386404291,109.72839506172839,52.904761904761905,40.77064220183486,8.570877531340404,12.571428571428571,14.381877022653722,9.908584169453734,64.87591240875912,740.6666666666666,0,0,9.17234262125903
2230,1.0004502476361998,6.042148198504418,1.9368054042275005,6.632835820895523,0,0,4.6582809224318655,11.694736842105264,7.279279279279279,42.93719806763285,202.0,12.396094839609484,15.871428571428572,2.214801893845004,683.6923076923077,65.3529411764706,0,0,9.35578947368421
7577,1.0004502476361998,9.864594894561598,0,0,0,0,6.138121546961326,306.48275862068965,13.013177159590043,66.32835820895522,42.12322274881517,66.82706766917293,11.803452855245684,9.908584169453734,1.2605304212168487,522.8235294117648,0,0,15.350604490500864
8390,1.0004502476361998,9.864594894561598,0,0,0,0,6.138121546961326,32.91851851851852,125.1830985915493,51.976608187134495,9.297071129707113,53.54216867469879,11.803452855245684,9.908584169453734,164.5925925925926,65.3529411764706,522.8235294117648,0,2.8189026324135744
4601,1.0004502476361998,3.5088827477299644,1.9368054042275005,6.916731517509727,0,0,8.416666666666668,41.14814814814815,21.416867469879517,808.0,11.43886743886744,18.870488322717623,11.179874213836479,2.214801893845004,126.97142857142858,1.2210468470943812,0,0,2.898891063274625
7180,1.0004502476361998,4.196411709159585,1.9368054042275005,16.42883548983364,0,0,4.6582809224318655,28.215873015873015,7.279279279279279,82.2962962962963,202.0,12.396094839609484,15.871428571428572,2.214801893845004,683.6923076923077,1.2210468470943812,0,0,2.898891063274625
5465,1.0004502476361998,15.21917808219178,1.9368054042275005,4.452905811623246,8.645914396887159,0,8.416666666666668,167.69811320754715,181.3877551020408,26.06451612903226,84.64761904761905,58.473684210526315,11.179874213836479,3.20519293184277,404.0,21.16190476190476,0,0,57.71428571428571
2593,1.0004502476361998,17.91935483870968,4.452905811623246,7.279279279279279,0,0,4.6582809224318655,42.73076923076923,16.994263862332698,10.682692307692308,143.35483870967744,90.6938775510204,8.968718466195762,2.214801893845004,683.6923076923077,1.2210468470943812,0,0,2.898891063274625
1940,1.0004502476361998,1.9368054042275005,7.076433121019108,4.196411709159585,0,0,4.6582809224318655,155.9298245614035,7.279279279279279,20.766355140186917,103.34883720930233,25.03661971830986,8.968718466195762,2.214801893845004,683.6923076923077,1.2210468470943812,0,0,2.898891063274625
5930,1.0004502476361998,9.864594894561598,0,0,0,0,4.6582809224318655,28.215873015873015,16.994263862332698,20.766355140186917,143.35483870967744,12.396094839609484,15.871428571428572,9.908584169453734,1.2605304212168487,740.6666666666666,0,0,15.350604490500864
6764,1.0004502476361998,15.21917808219178,4.196411709159585,3.5088827477299644,14.041074249605055,6.421965317919075,4.6582809224318655,42.73076923076923,7.279279279279279,10.682692307692308,18.751054852320674,12.043360433604336,15.871428571428572,31.742857142857144,82.2962962962963,65.3529411764706,0,0,683.6923076923077
8060,1.0004502476361998,9.864594894561598,0,0,0,0,1.9874776386404291,109.72839506172839,29.43046357615894,52.904761904761905,5.752750809061489,19.19654427645788,14.381877022653722,9.908584169453734,1.2605304212168487,740.6666666666666,0,0,15.350604490500864
591,1.0004502476361998,9.864594894561598,0,0,0,0,8.416666666666668,93.55789473684212,21.416867469879517,493.77777777777777,11.43886743886744,296.26666666666665,11.179874213836479,9.908584169453734,1.2605304212168487,37.50210970464135,0,0,15.350604490500864
3482,1.0004502476361998,6.916731517509727,7.279279279279279,1.9368054042275005,13.48710166919575,14.041074249605055,1.9874776386404291,83.06542056074767,4.1806208842897465,52.904761904761905,5.752750809061489,6.263565891472868,3.821152192605331,31.742857142857144,64.87591240875912,21.16190476190476,0,0,683.6923076923077
7185,1.0004502476361998,14.041074249605055,15.21917808219178,3.5088827477299644,4.196411709159585,6.421965317919075,4.6582809224318655,11.694736842105264,7.279279279279279,10.682692307692308,45.11675126903554,12.396094839609484,15.871428571428572,31.742857142857144,67.8473282442748,65.3529411764706,0,0,683.6923076923077
1320,1.0004502476361998,9.864594894561598,0,0,0,0,4.6582809224318655,28.215873015873015,71.104,42.93719806763285,49.10497237569061,12.396094839609484,15.871428571428572,9.908584169453734,683.6923076923077,21.16190476190476,46.291666666666664,0,2.8189026324135744
987,1.0004502476361998,16.42883548983364,14.041074249605055,3.5088827477299644,4.196411709159585,21.520581113801452,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
7916,1.0004502476361998,15.21917808219178,16.42883548983364,1.9368054042275005,4.196411709159585,21.520581113801452,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
1435,1.0004502476361998,9.864594894561598,0,0,0,0,6.138121546961326,189.10638297872342,13.013177159590043,28.0378548895899,9.297071129707113,38.98245614035088,25.91253644314869,9.908584169453734,126.97142857142858,522.8235294117648,0,0,9.17234262125903
4104,1.0004502476361998,16.42883548983364,14.041074249605055,3.5088827477299644,4.196411709159585,17.91935483870968,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
4482,1.0004502476361998,15.21917808219178,16.42883548983364,1.9368054042275005,4.196411709159585,17.91935483870968,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
1986,1.0004502476361998,16.42883548983364,15.21917808219178,1.9368054042275005,4.196411709159585,17.91935483870968,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
940,1.0004502476361998,4.196411709159585,15.21917808219178,3.5088827477299644,14.041074249605055,6.421965317919075,4.6582809224318655,11.694736842105264,7.279279279279279,10.682692307692308,32.43795620437956,12.043360433604336,8.968718466195762,31.742857142857144,67.8473282442748,65.3529411764706,0,0,683.6923076923077
3489,1.0004502476361998,9.864594894561598,0,0,0,0,4.6582809224318655,28.215873015873015,16.994263862332698,10.682692307692308,35.41035856573705,12.396094839609484,15.871428571428572,9.908584169453734,82.2962962962963,740.6666666666666,0,0,9.17234262125903
2313,1.0004502476361998,15.21917808219178,4.196411709159585,3.5088827477299644,14.041074249605055,6.421965317919075,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
8108,1.0004502476361998,9.864594894561598,0,0,0,0,8.416666666666668,93.55789473684212,112.50632911392405,107.08433734939759,51.08045977011494,30.231292517006807,11.179874213836479,9.908584169453734,1.2605304212168487,522.8235294117648,0,0,15.350604490500864
3649,1.0004502476361998,1.9368054042275005,4.196411709159585,15.21917808219178,3.5088827477299644,4.452905811623246,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
867,1.0004502476361998,4.452905811623246,17.91935483870968,7.279279279279279,0,0,8.416666666666668,167.69811320754715,34.71875,48.04324324324324,11.43886743886744,296.26666666666665,11.179874213836479,2.214801893845004,341.84615384615387,1.2210468470943812,0,0,2.898891063274625
8249,1.0004502476361998,50.5,3.5088827477299644,7.279279279279279,0,0,4.6582809224318655,25.6878612716763,7.279279279279279,150.64406779661016,49.10497237569061,25.03661971830986,94.55319148936171,2.214801893845004,522.8235294117648,1.2210468470943812,0,0,2.898891063274625
4813,1.0004502476361998,1.9368054042275005,3.5088827477299644,6.916731517509727,0,0,4.6582809224318655,155.9298245614035,7.279279279279279,42.93719806763285,143.35483870967744,12.396094839609484,8.968718466195762,2.214801893845004,522.8235294117648,21.16190476190476,0,0,9.35578947368421
118,1.0004502476361998,3.5088827477299644,1.9368054042275005,4.452905811623246,4.196411709159585,0,4.6582809224318655,42.73076923076923,227.8974358974359,58.091503267973856,35.41035856573705,12.396094839609484,8.968718466195762,3.20519293184277,522.8235294117648,1.2210468470943812,0,0,9.35578947368421
3377,1.0004502476361998,21.520581113801452,15.21917808219178,4.196411709159585,14.041074249605055,6.042148198504418,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
2781,1.0004502476361998,9.864594894561598,0,0,0,0,4.6582809224318655,155.9298245614035,71.104,58.091503267973856,49.10497237569061,12.396094839609484,15.871428571428572,9.908584169453734,493.77777777777777,46.291666666666664,0,0,9.17234262125903
3578,1.0004502476361998,14.041074249605055,15.21917808219178,1.9368054042275005,21.520581113801452,6.042148198504418,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
5276,1.0004502476361998,16.42883548983364,15.21917808219178,1.9368054042275005,4.196411709159585,17.91935483870968,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
1467,1.0004502476361998,9.864594894561598,0,0,0,0,8.416666666666668,93.55789473684212,112.50632911392405,26.06451612903226,84.64761904761905,30.231292517006807,11.179874213836479,9.908584169453734,1.2605304212168487,522.8235294117648,0,0,15.350604490500864
3644,1.0004502476361998,9.864594894561598,0,0,0,0,6.138121546961326,134.66666666666669,93.55789473684212,16.39852398523985,83.06542056074767,19.75111111111111,11.803452855245684,9.908584169453734,1.2605304212168487,522.8235294117648,0,0,15.350604490500864
740,1.0004502476361998,9.864594894561598,0,0,0,0,6.138121546961326,128.81159420289856,111.1,44.88888888888889,42.12322274881517,19.75111111111111,11.803452855245684,9.908584169453734,1.2605304212168487,522.8235294117648,0,0,15.350604490500864
8001,1.0004502476361998,1.9368054042275005,4.452905811623246,4.196411709159585,0,0,8.416666666666668,41.14814814814815,181.3877551020408,493.77777777777777,84.64761904761905,18.870488322717623,77.28695652173913,2.214801893845004,1.2605304212168487,1.2210468470943812,0,0,2.8189026324135744
1929,1.0004502476361998,3.5088827477299644,4.196411709159585,15.21917808219178,14.041074249605055,6.421965317919075,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
1686,1.0004502476361998,15.21917808219178,14.041074249605055,4.196411709159585,3.5088827477299644,6.421965317919075,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
540,1.0004502476361998,4.196411709159585,3.5088827477299644,15.21917808219178,14.041074249605055,6.421965317919075,1.9874776386404291,101.0,177.76,101.0,101.0,101.0,101.0,31.742857142857144,1.2605304212168487,101.0,0,0,57.71428571428571
6776,1.0004502476361998,9.864594894561598,0,0,0,0,4.6582809224318655,42.73076923076923,7.279279279279279,20.766355140186917,35.41035856573705,12.396094839609484,33.79467680608365,9.908584169453734,683.6923076923077,49.37777777777778,0,0,9.17234262125903
1639,1.0004502476361998,1.9368054042275005,3.5088827477299644,6.916731517509727,0,0,8.416666666666668,93.55789473684212,21.416867469879517,493.77777777777777,51.08045977011494,18.870488322717623,11.179874213836479,2.214801893845004,126.97142857142858,65.3529411764706,0,0,9.35578947368421
1870,1.0004502476361998,17.91935483870968,7.279279279279279,0,0,0,4.6582809224318655,28.215873015873015,16.994263862332698,58.091503267973856,35.41035856573705,25.03661971830986,15.871428571428572,9.897550111358575,683.6923076923077,1.2210468470943812,0,0,2.8189026324135744
5630,1.0004502476361998,9.864594894561598,0,0,0,0,4.6582809224318655,48.83516483516484,7.279279279279279,58.091503267973856,49.10497237569061,12.396094839609484,94.55319148936171,9.908584169453734,522.8235294117648,74.06666666666666,0,0,9.17234262125903
5402,1.0004502476361998,16.42883548983364,1.9368054042275005,4.196411709159585,21.520581113801452,0,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,3.20519293184277,1.2605304212168487,101.0,0,0,9.35578947368421
939,1.0004502476361998,15.21917808219178,1.9368054042275005,4.196411709159585,21.520581113801452,0,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,3.20519293184277,1.2605304212168487,101.0,0,0,9.35578947368421
5264,1.0004502476361998,17.91935483870968,16.42883548983364,1.9368054042275005,4.196411709159585,0,1.9874776386404291,101.0,233.89473684210526,101.0,101.0,101.0,101.0,3.20519293184277,1.2605304212168487,101.0,0,0,9.35578947368421
