token_id,face,hair,body,background,head,trait_count,piercing
7560,1428.5714285714287,227.27272727272725,1111.111111111111,3333.3333333333335,1250.0,1.4170327334561428,1.358326541700625
1720,909.090909090909,32.67973856209151,5000.0,15.06024096385542,714.2857142857143,1.4170327334561428,1.358326541700625
2367,666.6666666666666,5000.0,32.25806451612903,13.477088948787062,833.3333333333334,1.4170327334561428,1.358326541700625
8861,1428.5714285714287,2000.0,1111.111111111111,15.313935681470138,1250.0,1.4170327334561428,1.358326541700625
6094,1428.5714285714287,2000.0,1111.111111111111,15.174506828528072,1250.0,1.4170327334561428,1.358326541700625
291,15.45595054095827,2000.0,1111.111111111111,14.492753623188404,1250.0,1.4170327334561428,1.358326541700625
3881,1428.5714285714287,96.15384615384616,1111.111111111111,13.36898395721925,1250.0,1.4170327334561428,1.358326541700625
7489,1428.5714285714287,56.81818181818181,1111.111111111111,41.1522633744856,1250.0,1.4170327334561428,1.358326541700625
4079,3333.3333333333335,29.850746268656714,49.01960784313725,15.174506828528072,9.596928982725528,49.26108374384237,1.358326541700625
2761,3333.3333333333335,29.850746268656714,49.01960784313725,13.774104683195592,10.706638115631693,49.26108374384237,1.358326541700625
3305,3333.3333333333335,29.850746268656714,49.01960784313725,13.774104683195592,10.40582726326743,49.26108374384237,1.358326541700625
4262,909.090909090909,163.93442622950818,1250.0,15.06024096385542,714.2857142857143,1.4170327334561428,1.358326541700625
3344,909.090909090909,87.71929824561403,1250.0,13.36898395721925,714.2857142857143,1.4170327334561428,1.358326541700625
5967,909.090909090909,50.0,1250.0,22.93577981651376,714.2857142857143,1.4170327334561428,1.358326541700625
9391,909.090909090909,48.309178743961354,1250.0,15.174506828528072,714.2857142857143,1.4170327334561428,1.358326541700625
917,666.6666666666666,1000.0,250.0,14.22475106685633,833.3333333333334,1.4170327334561428,1.358326541700625
7802,666.6666666666666,1000.0,149.2537313432836,13.477088948787062,833.3333333333334,1.4170327334561428,1.358326541700625
75,2500.0,29.850746268656714,49.01960784313725,15.313935681470138,10.172939979654121,49.26108374384237,1.358326541700625
2863,2500.0,29.850746268656714,49.01960784313725,14.492753623188404,10.504201680672269,49.26108374384237,1.358326541700625
5212,2500.0,29.850746268656714,49.01960784313725,14.492753623188404,10.172939979654121,49.26108374384237,1.358326541700625
2401,2500.0,29.850746268656714,49.01960784313725,13.531799729364007,10.040160642570282,49.26108374384237,1.358326541700625
5645,666.6666666666666,1000.0,96.15384615384616,14.450867052023122,833.3333333333334,1.4170327334561428,1.358326541700625
776,666.6666666666666,1000.0,84.03361344537815,13.36898395721925,833.3333333333334,1.4170327334561428,1.358326541700625
6197,666.6666666666666,1000.0,33.557046979865774,31.948881789137378,833.3333333333334,1.4170327334561428,1.358326541700625
8270,666.6666666666666,1000.0,35.714285714285715,14.492753623188404,833.3333333333334,1.4170327334561428,1.358326541700625
3161,666.6666666666666,1000.0,33.557046979865774,15.06024096385542,833.3333333333334,1.4170327334561428,1.358326541700625
5113,666.6666666666666,1000.0,30.959752321981423,14.492753623188404,833.3333333333334,1.4170327334561428,1.358326541700625
2856,666.6666666666666,1000.0,28.248587570621467,13.774104683195592,833.3333333333334,1.4170327334561428,1.358326541700625
6936,1666.6666666666667,29.850746268656714,49.01960784313725,13.36898395721925,588.2352941176471,49.26108374384237,1.358326541700625
2478,1666.6666666666667,29.850746268656714,49.01960784313725,15.313935681470138,476.1904761904762,49.26108374384237,1.358326541700625
8555,1666.6666666666667,29.850746268656714,49.01960784313725,13.531799729364007,476.1904761904762,49.26108374384237,1.358326541700625
1999,2000.0,29.850746268656714,49.01960784313725,31.948881789137378,10.172939979654121,49.26108374384237,1.358326541700625
9292,2000.0,29.850746268656714,49.01960784313725,14.450867052023122,10.683760683760683,49.26108374384237,1.358326541700625
8201,2000.0,29.850746268656714,49.01960784313725,14.450867052023122,10.309278350515463,49.26108374384237,1.358326541700625
9409,2000.0,29.850746268656714,49.01960784313725,13.774104683195592,10.309278350515463,49.26108374384237,1.358326541700625
3556,2000.0,29.850746268656714,49.01960784313725,13.531799729364007,10.309278350515463,49.26108374384237,1.358326541700625
3736,1666.6666666666667,29.850746268656714,49.01960784313725,15.174506828528072,322.5806451612903,49.26108374384237,1.358326541700625
5875,1666.6666666666667,29.850746268656714,49.01960784313725,14.22475106685633,294.11764705882354,49.26108374384237,1.358326541700625
3963,1666.6666666666667,29.850746268656714,49.01960784313725,15.313935681470138,285.7142857142857,49.26108374384237,1.358326541700625
5962,1666.6666666666667,29.850746268656714,33.557046979865774,41.1522633744856,232.5581395348837,86.20689655172414,1.358326541700625
4194,1666.6666666666667,29.850746268656714,31.545741324921135,29.32551319648094,232.5581395348837,86.20689655172414,1.358326541700625
9533,1666.6666666666667,29.850746268656714,33.333333333333336,13.36898395721925,232.5581395348837,86.20689655172414,1.358326541700625
9032,1666.6666666666667,29.850746268656714,30.674846625766875,15.06024096385542,232.5581395348837,86.20689655172414,1.358326541700625
6522,1666.6666666666667,29.850746268656714,30.030030030030026,13.36898395721925,232.5581395348837,86.20689655172414,1.358326541700625
1757,15.45595054095827,32.67973856209151,1250.0,14.492753623188404,714.2857142857143,1.4170327334561428,1.358326541700625
3625,1666.6666666666667,29.850746268656714,33.557046979865774,13.477088948787062,232.5581395348837,1.4170327334561428,9.276437847866418
5474,909.090909090909,32.67973856209151,185.18518518518516,15.313935681470138,714.2857142857143,1.4170327334561428,1.358326541700625
8697,909.090909090909,32.67973856209151,149.2537313432836,31.948881789137378,714.2857142857143,1.4170327334561428,1.358326541700625
1085,454.5454545454545,29.850746268656714,49.01960784313725,14.450867052023122,833.3333333333334,49.26108374384237,1.358326541700625
6019,1250.0,29.850746268656714,49.01960784313725,15.174506828528072,20.28397565922921,49.26108374384237,1.358326541700625
363,1250.0,29.850746268656714,49.01960784313725,15.313935681470138,10.309278350515463,49.26108374384237,1.358326541700625
3526,1250.0,29.850746268656714,49.01960784313725,15.174506828528072,10.172939979654121,49.26108374384237,1.358326541700625
5188,1250.0,29.850746268656714,49.01960784313725,14.450867052023122,10.504201680672269,49.26108374384237,1.358326541700625
9883,1250.0,29.850746268656714,49.01960784313725,14.450867052023122,10.40582726326743,49.26108374384237,1.358326541700625
7747,1250.0,29.850746268656714,49.01960784313725,14.22475106685633,10.40582726326743,49.26108374384237,1.358326541700625
5879,1250.0,29.850746268656714,49.01960784313725,14.471780028943561,9.596928982725528,49.26108374384237,1.358326541700625
8567,1250.0,29.850746268656714,49.01960784313725,13.477088948787062,10.040160642570282,49.26108374384237,1.358326541700625
7230,454.5454545454545,29.850746268656714,49.01960784313725,13.774104683195592,588.2352941176471,49.26108374384237,1.358326541700625
6483,454.5454545454545,29.850746268656714,49.01960784313725,13.774104683195592,588.2352941176471,49.26108374384237,1.358326541700625
2665,909.090909090909,29.850746268656714,49.01960784313725,42.19409282700422,10.706638115631693,49.26108374384237,1.358326541700625
4164,909.090909090909,29.850746268656714,49.01960784313725,42.19409282700422,10.172939979654121,49.26108374384237,1.358326541700625
4846,909.090909090909,29.850746268656714,49.01960784313725,41.1522633744856,10.706638115631693,49.26108374384237,1.358326541700625
1301,909.090909090909,29.850746268656714,49.01960784313725,41.1522633744856,10.683760683760683,49.26108374384237,1.358326541700625
7713,909.090909090909,29.850746268656714,49.01960784313725,31.948881789137378,10.504201680672269,49.26108374384237,1.358326541700625
4313,454.5454545454545,29.850746268656714,49.01960784313725,14.492753623188404,476.1904761904762,49.26108374384237,1.358326541700625
7414,909.090909090909,29.850746268656714,49.01960784313725,15.174506828528072,10.706638115631693,49.26108374384237,1.358326541700625
3965,909.090909090909,29.850746268656714,49.01960784313725,14.450867052023122,10.593220338983052,49.26108374384237,1.358326541700625
9591,909.090909090909,29.850746268656714,49.01960784313725,14.22475106685633,10.683760683760683,49.26108374384237,1.358326541700625
9203,909.090909090909,29.850746268656714,49.01960784313725,14.22475106685633,9.596928982725528,49.26108374384237,1.358326541700625
282,909.090909090909,29.850746268656714,49.01960784313725,13.36898395721925,10.309278350515463,49.26108374384237,1.358326541700625
2628,909.090909090909,29.850746268656714,49.01960784313725,13.531799729364007,10.040160642570282,49.26108374384237,1.358326541700625
3922,454.5454545454545,29.850746268656714,84.03361344537815,14.471780028943561,384.61538461538464,86.20689655172414,1.358326541700625
9495,454.5454545454545,29.850746268656714,32.25806451612903,13.774104683195592,384.61538461538464,86.20689655172414,1.358326541700625
4447,454.5454545454545,29.850746268656714,30.030030030030026,13.774104683195592,384.61538461538464,86.20689655172414,1.358326541700625
2737,833.3333333333334,29.850746268656714,49.01960784313725,14.22475106685633,20.28397565922921,49.26108374384237,1.358326541700625
7658,833.3333333333334,29.850746268656714,49.01960784313725,15.313935681470138,10.172939979654121,49.26108374384237,1.358326541700625
6455,833.3333333333334,29.850746268656714,49.01960784313725,15.06024096385542,10.309278350515463,49.26108374384237,1.358326541700625
8312,833.3333333333334,29.850746268656714,49.01960784313725,15.06024096385542,10.172939979654121,49.26108374384237,1.358326541700625
8589,833.3333333333334,29.850746268656714,49.01960784313725,14.471780028943561,10.706638115631693,49.26108374384237,1.358326541700625
6617,833.3333333333334,29.850746268656714,49.01960784313725,14.450867052023122,10.504201680672269,49.26108374384237,1.358326541700625
7586,833.3333333333334,29.850746268656714,49.01960784313725,14.22475106685633,10.706638115631693,49.26108374384237,1.358326541700625
4564,833.3333333333334,29.850746268656714,49.01960784313725,14.471780028943561,10.40582726326743,49.26108374384237,1.358326541700625
7001,833.3333333333334,29.850746268656714,49.01960784313725,13.774104683195592,10.040160642570282,49.26108374384237,1.358326541700625
7276,833.3333333333334,29.850746268656714,49.01960784313725,13.36898395721925,10.40582726326743,49.26108374384237,1.358326541700625
2244,833.3333333333334,29.850746268656714,49.01960784313725,13.477088948787062,10.040160642570282,49.26108374384237,1.358326541700625
7119,833.3333333333334,29.850746268656714,49.01960784313725,13.477088948787062,9.596928982725528,49.26108374384237,1.358326541700625
9665,454.5454545454545,29.850746268656714,84.03361344537815,13.531799729364007,384.61538461538464,1.4170327334561428,9.276437847866418
4882,454.5454545454545,29.850746268656714,33.333333333333336,41.1522633744856,312.5,86.20689655172414,1.358326541700625
4255,454.5454545454545,29.850746268656714,49.01960784313725,41.1522633744856,322.5806451612903,49.26108374384237,1.358326541700625
1987,454.5454545454545,29.850746268656714,30.959752321981423,31.948881789137378,312.5,86.20689655172414,1.358326541700625
6764,454.5454545454545,29.850746268656714,49.01960784313725,29.32551319648094,322.5806451612903,49.26108374384237,1.358326541700625
9279,454.5454545454545,29.850746268656714,33.333333333333336,14.471780028943561,312.5,86.20689655172414,1.358326541700625
1074,454.5454545454545,29.850746268656714,33.557046979865774,14.22475106685633,312.5,86.20689655172414,1.358326541700625
18,454.5454545454545,29.850746268656714,30.674846625766875,15.313935681470138,312.5,86.20689655172414,1.358326541700625
8801,454.5454545454545,29.850746268656714,30.211480362537767,14.22475106685633,312.5,86.20689655172414,1.358326541700625
9952,454.5454545454545,29.850746268656714,49.01960784313725,14.22475106685633,322.5806451612903,49.26108374384237,1.358326541700625
9377,454.5454545454545,29.850746268656714,49.01960784313725,31.948881789137378,294.11764705882354,49.26108374384237,1.358326541700625
7657,454.5454545454545,29.850746268656714,49.01960784313725,15.174506828528072,294.11764705882354,49.26108374384237,1.358326541700625
2708,454.5454545454545,29.850746268656714,34.129692832764505,15.06024096385542,232.5581395348837,86.20689655172414,1.358326541700625
7367,454.5454545454545,29.850746268656714,33.333333333333336,15.313935681470138,232.5581395348837,86.20689655172414,1.358326541700625
1802,454.5454545454545,29.850746268656714,30.211480362537767,15.06024096385542,232.5581395348837,86.20689655172414,1.358326541700625
6246,454.5454545454545,29.850746268656714,28.248587570621467,31.948881789137378,232.5581395348837,1.4170327334561428,19.417475728155342
1391,14.705882352941176,29.850746268656714,49.01960784313725,42.19409282700422,588.2352941176471,49.26108374384237,1.358326541700625
1838,14.40922190201729,29.850746268656714,49.01960784313725,31.948881789137378,588.2352941176471,49.26108374384237,1.358326541700625
3791,25.706940874035993,29.850746268656714,49.01960784313725,15.313935681470138,588.2352941176471,49.26108374384237,1.358326541700625
6374,14.40922190201729,29.850746268656714,49.01960784313725,22.93577981651376,588.2352941176471,49.26108374384237,1.358326541700625
7259,13.440860215053764,29.850746268656714,49.01960784313725,22.93577981651376,588.2352941176471,49.26108374384237,1.358326541700625
663,17.953321364452425,29.850746268656714,49.01960784313725,15.313935681470138,588.2352941176471,49.26108374384237,1.358326541700625
3750,17.953321364452425,29.850746268656714,49.01960784313725,13.531799729364007,588.2352941176471,49.26108374384237,1.358326541700625
2760,15.105740181268883,29.850746268656714,49.01960784313725,15.313935681470138,588.2352941176471,49.26108374384237,1.358326541700625
6247,15.105740181268883,29.850746268656714,49.01960784313725,14.22475106685633,588.2352941176471,49.26108374384237,1.358326541700625
1479,15.479876160990711,29.850746268656714,49.01960784313725,13.531799729364007,588.2352941176471,49.26108374384237,1.358326541700625
8862,14.40922190201729,29.850746268656714,49.01960784313725,14.22475106685633,588.2352941176471,49.26108374384237,1.358326541700625
8636,14.705882352941176,29.850746268656714,49.01960784313725,13.531799729364007,588.2352941176471,49.26108374384237,1.358326541700625
8389,14.40922190201729,29.850746268656714,49.01960784313725,13.774104683195592,588.2352941176471,49.26108374384237,1.358326541700625
6062,13.440860215053764,29.850746268656714,49.01960784313725,14.22475106685633,588.2352941176471,49.26108374384237,1.358326541700625
3903,63.69426751592357,588.2352941176471,30.030030030030026,14.22475106685633,10.504201680672269,1.4170327334561428,1.358326541700625
7172,49.26108374384237,588.2352941176471,31.545741324921135,15.313935681470138,10.683760683760683,3.812428516965307,9.276437847866418
2066,82.64462809917356,29.850746268656714,49.01960784313725,14.450867052023122,476.1904761904762,49.26108374384237,1.358326541700625
5395,65.35947712418302,29.850746268656714,49.01960784313725,29.32551319648094,476.1904761904762,49.26108374384237,1.358326541700625
283,49.75124378109453,29.850746268656714,49.01960784313725,42.19409282700422,476.1904761904762,49.26108374384237,1.358326541700625
4788,49.26108374384237,588.2352941176471,30.211480362537767,15.313935681470138,10.172939979654121,1.4170327334561428,1.358326541700625
3227,49.75124378109453,588.2352941176471,29.673590504451038,14.450867052023122,10.309278350515463,1.4170327334561428,1.358326541700625
2547,15.479876160990711,588.2352941176471,30.674846625766875,41.1522633744856,10.309278350515463,1.4170327334561428,1.358326541700625
5870,58.13953488372093,29.850746268656714,49.01960784313725,22.93577981651376,476.1904761904762,49.26108374384237,1.358326541700625
6599,65.35947712418302,29.850746268656714,49.01960784313725,15.174506828528072,476.1904761904762,49.26108374384237,1.358326541700625
5112,15.105740181268883,588.2352941176471,33.333333333333336,15.313935681470138,10.706638115631693,3.812428516965307,9.569377990430622
9358,15.105740181268883,588.2352941176471,34.602076124567475,13.36898395721925,10.504201680672269,3.812428516965307,9.569377990430622
189,49.75124378109453,29.850746268656714,185.18518518518516,13.531799729364007,384.61538461538464,1.4170327334561428,9.276437847866418
5428,14.104372355430183,588.2352941176471,30.581039755351682,13.774104683195592,9.596928982725528,3.812428516965307,9.569377990430622
4844,25.706940874035993,588.2352941176471,28.248587570621467,14.471780028943561,10.172939979654121,1.4170327334561428,1.358326541700625
4762,49.26108374384237,29.850746268656714,49.01960784313725,13.36898395721925,476.1904761904762,49.26108374384237,1.358326541700625
561,14.5985401459854,588.2352941176471,34.602076124567475,14.492753623188404,10.40582726326743,1.4170327334561428,1.358326541700625
5156,15.479876160990711,588.2352941176471,30.959752321981423,15.06024096385542,10.40582726326743,1.4170327334561428,1.358326541700625
8353,13.440860215053764,588.2352941176471,33.222591362126245,14.471780028943561,10.40582726326743,1.4170327334561428,1.358326541700625
4655,13.440860215053764,588.2352941176471,33.557046979865774,14.471780028943561,10.040160642570282,1.4170327334561428,1.358326541700625
2735,13.440860215053764,588.2352941176471,33.557046979865774,13.774104683195592,10.683760683760683,1.4170327334561428,1.358326541700625
8450,24.330900243309003,29.850746268656714,49.01960784313725,31.948881789137378,476.1904761904762,49.26108374384237,1.358326541700625
3109,15.105740181268883,588.2352941176471,30.959752321981423,13.774104683195592,10.593220338983052,1.4170327334561428,1.358326541700625
2581,14.40922190201729,588.2352941176471,31.948881789137378,14.22475106685633,9.596928982725528,1.4170327334561428,1.358326541700625
6353,15.105740181268883,588.2352941176471,30.211480362537767,13.477088948787062,10.172939979654121,1.4170327334561428,1.358326541700625
5721,25.706940874035993,29.850746268656714,49.01960784313725,15.174506828528072,476.1904761904762,49.26108374384237,1.358326541700625
5291,24.330900243309003,29.850746268656714,49.01960784313725,13.774104683195592,476.1904761904762,49.26108374384237,1.358326541700625
8960,22.026431718061673,29.850746268656714,49.01960784313725,15.06024096385542,476.1904761904762,49.26108374384237,1.358326541700625
7512,14.104372355430183,29.850746268656714,185.18518518518516,13.36898395721925,312.5,86.20689655172414,1.358326541700625
870,22.026431718061673,29.850746268656714,49.01960784313725,14.471780028943561,476.1904761904762,49.26108374384237,1.358326541700625
2015,454.5454545454545,29.850746268656714,49.01960784313725,41.1522633744856,10.504201680672269,49.26108374384237,1.358326541700625
1958,454.5454545454545,29.850746268656714,49.01960784313725,41.1522633744856,10.504201680672269,49.26108374384237,1.358326541700625
5271,15.479876160990711,29.850746268656714,49.01960784313725,14.492753623188404,476.1904761904762,49.26108374384237,1.358326541700625
975,14.705882352941176,29.850746268656714,49.01960784313725,14.471780028943561,476.1904761904762,49.26108374384237,1.358326541700625
9721,14.705882352941176,29.850746268656714,49.01960784313725,14.22475106685633,476.1904761904762,49.26108374384237,1.358326541700625
1914,13.440860215053764,29.850746268656714,49.01960784313725,15.06024096385542,476.1904761904762,49.26108374384237,1.358326541700625
4936,13.440860215053764,29.850746268656714,49.01960784313725,14.471780028943561,476.1904761904762,49.26108374384237,1.358326541700625
5421,14.104372355430183,29.850746268656714,49.01960784313725,13.774104683195592,476.1904761904762,49.26108374384237,1.358326541700625
8771,13.440860215053764,29.850746268656714,49.01960784313725,14.22475106685633,476.1904761904762,49.26108374384237,1.358326541700625
39,14.5985401459854,29.850746268656714,149.2537313432836,13.774104683195592,333.3333333333333,86.20689655172414,1.358326541700625
9436,454.5454545454545,29.850746268656714,49.01960784313725,29.32551319648094,10.40582726326743,49.26108374384237,1.358326541700625
2946,454.5454545454545,29.850746268656714,49.01960784313725,15.174506828528072,20.28397565922921,49.26108374384237,1.358326541700625
3425,454.5454545454545,29.850746268656714,49.01960784313725,14.471780028943561,20.28397565922921,49.26108374384237,1.358326541700625
2758,65.35947712418302,29.850746268656714,33.557046979865774,14.450867052023122,384.61538461538464,86.20689655172414,1.358326541700625
9872,65.35947712418302,29.850746268656714,32.57328990228013,13.774104683195592,384.61538461538464,86.20689655172414,1.358326541700625
2990,454.5454545454545,29.850746268656714,49.01960784313725,15.174506828528072,10.593220338983052,49.26108374384237,1.358326541700625
2134,454.5454545454545,29.850746268656714,49.01960784313725,15.174506828528072,10.40582726326743,49.26108374384237,1.358326541700625
8502,454.5454545454545,29.850746268656714,49.01960784313725,15.06024096385542,10.40582726326743,49.26108374384237,1.358326541700625
3772,454.5454545454545,29.850746268656714,49.01960784313725,15.06024096385542,10.40582726326743,49.26108374384237,1.358326541700625
2624,454.5454545454545,29.850746268656714,49.01960784313725,14.492753623188404,10.504201680672269,49.26108374384237,1.358326541700625
2146,454.5454545454545,29.850746268656714,49.01960784313725,14.471780028943561,10.40582726326743,49.26108374384237,1.358326541700625
3197,454.5454545454545,29.850746268656714,49.01960784313725,14.450867052023122,10.309278350515463,49.26108374384237,1.358326541700625
5976,454.5454545454545,29.850746268656714,49.01960784313725,15.06024096385542,9.596928982725528,49.26108374384237,1.358326541700625
9399,454.5454545454545,29.850746268656714,49.01960784313725,14.492753623188404,10.040160642570282,49.26108374384237,1.358326541700625
6083,454.5454545454545,29.850746268656714,49.01960784313725,13.774104683195592,10.504201680672269,49.26108374384237,1.358326541700625
4548,454.5454545454545,29.850746268656714,49.01960784313725,13.774104683195592,10.172939979654121,49.26108374384237,1.358326541700625
4009,454.5454545454545,29.850746268656714,49.01960784313725,13.531799729364007,10.40582726326743,49.26108374384237,1.358326541700625
7035,454.5454545454545,29.850746268656714,49.01960784313725,14.22475106685633,9.596928982725528,49.26108374384237,1.358326541700625
7917,454.5454545454545,29.850746268656714,49.01960784313725,13.531799729364007,10.040160642570282,49.26108374384237,1.358326541700625
5783,454.5454545454545,29.850746268656714,49.01960784313725,13.36898395721925,10.172939979654121,49.26108374384237,1.358326541700625
4756,454.5454545454545,29.850746268656714,49.01960784313725,13.477088948787062,10.040160642570282,49.26108374384237,1.358326541700625
3179,14.40922190201729,303.03030303030306,250.0,13.36898395721925,10.504201680672269,1.4170327334561428,1.358326541700625
1542,15.105740181268883,29.850746268656714,28.901734104046245,29.32551319648094,384.61538461538464,86.20689655172414,1.358326541700625
4965,26.455026455026456,29.850746268656714,32.78688524590164,13.36898395721925,384.61538461538464,86.20689655172414,1.358326541700625
6548,24.330900243309003,29.850746268656714,31.545741324921135,15.313935681470138,384.61538461538464,86.20689655172414,1.358326541700625
4376,22.026431718061673,29.850746268656714,28.901734104046245,14.492753623188404,384.61538461538464,86.20689655172414,1.358326541700625
1526,14.705882352941176,29.850746268656714,34.602076124567475,14.22475106685633,384.61538461538464,86.20689655172414,1.358326541700625
5088,13.440860215053764,29.850746268656714,33.557046979865774,14.22475106685633,384.61538461538464,86.20689655172414,1.358326541700625
5116,14.705882352941176,29.850746268656714,30.959752321981423,15.174506828528072,384.61538461538464,86.20689655172414,1.358326541700625
9812,15.105740181268883,29.850746268656714,30.211480362537767,15.174506828528072,384.61538461538464,86.20689655172414,1.358326541700625
4271,14.705882352941176,29.850746268656714,30.581039755351682,14.471780028943561,384.61538461538464,86.20689655172414,1.358326541700625
9008,14.705882352941176,29.850746268656714,29.673590504451038,15.313935681470138,384.61538461538464,86.20689655172414,1.358326541700625
9654,14.5985401459854,29.850746268656714,30.959752321981423,13.531799729364007,384.61538461538464,86.20689655172414,1.358326541700625
9717,14.40922190201729,29.850746268656714,30.030030030030026,14.492753623188404,384.61538461538464,86.20689655172414,1.358326541700625
9463,14.40922190201729,29.850746268656714,30.581039755351682,13.36898395721925,384.61538461538464,86.20689655172414,1.358326541700625
2003,14.104372355430183,29.850746268656714,30.211480362537767,13.531799729364007,384.61538461538464,86.20689655172414,1.358326541700625
5973,15.105740181268883,29.850746268656714,28.901734104046245,13.531799729364007,384.61538461538464,86.20689655172414,1.358326541700625
4577,81.30081300813008,29.850746268656714,31.055900621118013,15.06024096385542,312.5,86.20689655172414,1.358326541700625
272,84.74576271186442,29.850746268656714,49.01960784313725,14.471780028943561,322.5806451612903,49.26108374384237,1.358326541700625
5133,84.74576271186442,29.850746268656714,49.01960784313725,14.450867052023122,322.5806451612903,49.26108374384237,1.358326541700625
1974,81.30081300813008,29.850746268656714,49.01960784313725,14.22475106685633,322.5806451612903,49.26108374384237,1.358326541700625
7654,49.26108374384237,29.850746268656714,49.01960784313725,41.1522633744856,322.5806451612903,49.26108374384237,1.358326541700625
7683,14.104372355430183,29.850746268656714,32.78688524590164,42.19409282700422,333.3333333333333,86.20689655172414,1.358326541700625
3722,13.440860215053764,29.850746268656714,32.78688524590164,42.19409282700422,333.3333333333333,86.20689655172414,1.358326541700625
400,60.975609756097555,29.850746268656714,31.545741324921135,14.22475106685633,312.5,86.20689655172414,1.358326541700625
7121,14.104372355430183,29.850746268656714,30.030030030030026,41.1522633744856,333.3333333333333,86.20689655172414,1.358326541700625
433,13.440860215053764,29.850746268656714,30.211480362537767,41.1522633744856,333.3333333333333,86.20689655172414,1.358326541700625
6232,14.5985401459854,29.850746268656714,31.645569620253163,31.948881789137378,333.3333333333333,86.20689655172414,1.358326541700625
7436,14.104372355430183,29.850746268656714,31.948881789137378,31.948881789137378,333.3333333333333,86.20689655172414,1.358326541700625
4946,49.75124378109453,303.03030303030306,149.2537313432836,13.477088948787062,10.172939979654121,1.4170327334561428,1.358326541700625
2505,14.104372355430183,29.850746268656714,33.557046979865774,29.32551319648094,333.3333333333333,86.20689655172414,1.358326541700625
